n_gen|n_ind|mutate_rate,it,gen,best
20|20|0.14,3,15,309
20|20|0.14,3,16,309
20|20|0.14,3,17,309
20|20|0.14,3,18,309
20|20|0.14,3,19,309
20|20|0.14,4,0,164
20|20|0.14,4,1,192
20|20|0.14,4,2,207
20|20|0.14,4,3,233
20|20|0.14,4,4,259
20|20|0.14,4,5,259
20|20|0.14,4,6,259
20|20|0.14,4,7,259
20|20|0.14,4,8,259
20|20|0.14,4,9,277
20|20|0.14,4,10,277
20|20|0.14,4,11,284
20|20|0.14,4,12,284
20|20|0.14,4,13,284
20|20|0.14,4,14,284
20|20|0.14,4,15,284
20|20|0.14,4,16,284
20|20|0.14,4,17,284
20|20|0.14,4,18,284
20|20|0.14,4,19,284
20|20|0.14,5,0,209
20|20|0.14,5,1,260
20|20|0.14,5,2,266
20|20|0.14,5,3,277
20|20|0.14,5,4,277
20|20|0.14,5,5,277
20|20|0.14,5,6,277
20|20|0.14,5,7,277
20|20|0.14,5,8,277
20|20|0.14,5,9,277
20|20|0.14,5,10,277
20|20|0.14,5,11,277
20|20|0.14,5,12,277
20|20|0.14,5,13,277
20|20|0.14,5,14,309
20|20|0.14,5,15,309
20|20|0.14,5,16,309
20|20|0.14,5,17,309
20|20|0.14,5,18,309
20|20|0.14,5,19,309
20|20|0.14,6,0,251
20|20|0.14,6,1,251
20|20|0.14,6,2,251
20|20|0.14,6,3,251
20|20|0.14,6,4,309
20|20|0.14,6,5,309
20|20|0.14,6,6,309
20|20|0.14,6,7,309
20|20|0.14,6,8,309
20|20|0.14,6,9,309
20|20|0.14,6,10,309
20|20|0.14,6,11,309
20|20|0.14,6,12,309
20|20|0.14,6,13,309
20|20|0.14,6,14,309
20|20|0.14,6,15,309
20|20|0.14,6,16,309
20|20|0.14,6,17,309
20|20|0.14,6,18,309
20|20|0.14,6,19,309
20|20|0.14,7,0,127
20|20|0.14,7,1,247
20|20|0.14,7,2,247
20|20|0.14,7,3,247
20|20|0.14,7,4,247
20|20|0.14,7,5,266
20|20|0.14,7,6,266
20|20|0.14,7,7,309
20|20|0.14,7,8,309
20|20|0.14,7,9,309
20|20|0.14,7,10,309
20|20|0.14,7,11,309
20|20|0.14,7,12,309
20|20|0.14,7,13,309
20|20|0.14,7,14,309
20|20|0.14,7,15,309
20|20|0.14,7,16,309
20|20|0.14,7,17,309
20|20|0.14,7,18,309
20|20|0.14,7,19,309
20|20|0.14,8,0,244
20|20|0.14,8,1,252
20|20|0.14,8,2,252
20|20|0.14,8,3,252
20|20|0.14,8,4,309
20|20|0.14,8,5,309
20|20|0.14,8,6,309
20|20|0.14,8,7,309
20|20|0.14,8,8,309
20|20|0.14,8,9,309
20|20|0.14,8,10,309
20|20|0.14,8,11,309
20|20|0.14,8,12,309
20|20|0.14,8,13,309
20|20|0.14,8,14,309
20|20|0.14,8,15,309
20|20|0.14,8,16,309
20|20|0.14,8,17,309
20|20|0.14,8,18,309
20|20|0.14,8,19,309
20|20|0.14,9,0,167
20|20|0.14,9,1,216
20|20|0.14,9,2,219
20|20|0.14,9,3,219
20|20|0.14,9,4,219
20|20|0.14,9,5,219
20|20|0.14,9,6,244
20|20|0.14,9,7,263
20|20|0.14,9,8,263
20|20|0.14,9,9,263
20|20|0.14,9,10,263
20|20|0.14,9,11,263
20|20|0.14,9,12,263
20|20|0.14,9,13,263
20|20|0.14,9,14,263
20|20|0.14,9,15,263
20|20|0.14,9,16,263
20|20|0.14,9,17,263
20|20|0.14,9,18,263
20|20|0.14,9,19,263
20|20|0.15,0,0,244
20|20|0.15,0,1,244
20|20|0.15,0,2,260
20|20|0.15,0,3,309
20|20|0.15,0,4,309
20|20|0.15,0,5,309
20|20|0.15,0,6,309
20|20|0.15,0,7,309
20|20|0.15,0,8,309
20|20|0.15,0,9,309
20|20|0.15,0,10,309
20|20|0.15,0,11,309
20|20|0.15,0,12,309
20|20|0.15,0,13,309
20|20|0.15,0,14,309
20|20|0.15,0,15,309
20|20|0.15,0,16,309
20|20|0.15,0,17,309
20|20|0.15,0,18,309
20|20|0.15,0,19,309
20|20|0.15,1,0,236
20|20|0.15,1,1,244
20|20|0.15,1,2,244
20|20|0.15,1,3,244
20|20|0.15,1,4,244
20|20|0.15,1,5,244
20|20|0.15,1,6,244
20|20|0.15,1,7,269
20|20|0.15,1,8,269
20|20|0.15,1,9,277
20|20|0.15,1,10,277
20|20|0.15,1,11,277
20|20|0.15,1,12,277
20|20|0.15,1,13,277
20|20|0.15,1,14,277
20|20|0.15,1,15,277
20|20|0.15,1,16,277
20|20|0.15,1,17,277
20|20|0.15,1,18,277
20|20|0.15,1,19,277
20|20|0.15,2,0,266
20|20|0.15,2,1,270
20|20|0.15,2,2,270
20|20|0.15,2,3,276
20|20|0.15,2,4,276
20|20|0.15,2,5,284
20|20|0.15,2,6,309
20|20|0.15,2,7,309
20|20|0.15,2,8,309
20|20|0.15,2,9,309
20|20|0.15,2,10,309
20|20|0.15,2,11,309
20|20|0.15,2,12,309
20|20|0.15,2,13,309
20|20|0.15,2,14,309
20|20|0.15,2,15,309
20|20|0.15,2,16,309
20|20|0.15,2,17,309
20|20|0.15,2,18,309
20|20|0.15,2,19,309
20|20|0.15,3,0,244
20|20|0.15,3,1,251
20|20|0.15,3,2,251
20|20|0.15,3,3,251
20|20|0.15,3,4,251
20|20|0.15,3,5,251
20|20|0.15,3,6,259
20|20|0.15,3,7,259
20|20|0.15,3,8,259
20|20|0.15,3,9,259
20|20|0.15,3,10,284
20|20|0.15,3,11,284
20|20|0.15,3,12,284
20|20|0.15,3,13,284
20|20|0.15,3,14,284
20|20|0.15,3,15,284
20|20|0.15,3,16,284
20|20|0.15,3,17,284
20|20|0.15,3,18,284
20|20|0.15,3,19,284
20|20|0.15,4,0,227
20|20|0.15,4,1,259
20|20|0.15,4,2,259
20|20|0.15,4,3,259
20|20|0.15,4,4,284
20|20|0.15,4,5,284
20|20|0.15,4,6,284
20|20|0.15,4,7,284
20|20|0.15,4,8,309
20|20|0.15,4,9,309
20|20|0.15,4,10,309
20|20|0.15,4,11,309
20|20|0.15,4,12,309
20|20|0.15,4,13,309
20|20|0.15,4,14,309
20|20|0.15,4,15,309
20|20|0.15,4,16,309
20|20|0.15,4,17,309
20|20|0.15,4,18,309
20|20|0.15,4,19,309
20|20|0.15,5,0,168
20|20|0.15,5,1,168
20|20|0.15,5,2,168
20|20|0.15,5,3,185
20|20|0.15,5,4,185
20|20|0.15,5,5,258
20|20|0.15,5,6,258
20|20|0.15,5,7,258
20|20|0.15,5,8,277
20|20|0.15,5,9,277
20|20|0.15,5,10,277
20|20|0.15,5,11,277
20|20|0.15,5,12,284
20|20|0.15,5,13,284
20|20|0.15,5,14,284
20|20|0.15,5,15,309
20|20|0.15,5,16,309
20|20|0.15,5,17,309
20|20|0.15,5,18,309
20|20|0.15,5,19,309
20|20|0.15,6,0,270
20|20|0.15,6,1,270
20|20|0.15,6,2,270
20|20|0.15,6,3,270
20|20|0.15,6,4,270
20|20|0.15,6,5,270
20|20|0.15,6,6,270
20|20|0.15,6,7,270
20|20|0.15,6,8,270
20|20|0.15,6,9,270
20|20|0.15,6,10,270
20|20|0.15,6,11,270
20|20|0.15,6,12,270
20|20|0.15,6,13,270
20|20|0.15,6,14,270
20|20|0.15,6,15,270
20|20|0.15,6,16,270
20|20|0.15,6,17,270
20|20|0.15,6,18,277
20|20|0.15,6,19,277
20|20|0.15,7,0,192
20|20|0.15,7,1,209
20|20|0.15,7,2,276
20|20|0.15,7,3,276
20|20|0.15,7,4,276
20|20|0.15,7,5,276
20|20|0.15,7,6,276
20|20|0.15,7,7,276
20|20|0.15,7,8,276
20|20|0.15,7,9,276
20|20|0.15,7,10,284
20|20|0.15,7,11,284
20|20|0.15,7,12,284
20|20|0.15,7,13,284
20|20|0.15,7,14,284
20|20|0.15,7,15,284
20|20|0.15,7,16,284
20|20|0.15,7,17,284
20|20|0.15,7,18,284
20|20|0.15,7,19,284
20|20|0.15,8,0,277
20|20|0.15,8,1,277
20|20|0.15,8,2,277
20|20|0.15,8,3,284
20|20|0.15,8,4,284
20|20|0.15,8,5,284
20|20|0.15,8,6,284
20|20|0.15,8,7,284
20|20|0.15,8,8,309
20|20|0.15,8,9,309
20|20|0.15,8,10,309
20|20|0.15,8,11,309
20|20|0.15,8,12,309
20|20|0.15,8,13,309
20|20|0.15,8,14,309
20|20|0.15,8,15,309
20|20|0.15,8,16,309
20|20|0.15,8,17,309
20|20|0.15,8,18,309
20|20|0.15,8,19,309
20|20|0.15,9,0,216
20|20|0.15,9,1,251
20|20|0.15,9,2,251
20|20|0.15,9,3,251
20|20|0.15,9,4,276
20|20|0.15,9,5,276
20|20|0.15,9,6,276
20|20|0.15,9,7,276
20|20|0.15,9,8,276
20|20|0.15,9,9,276
20|20|0.15,9,10,276
20|20|0.15,9,11,284
20|20|0.15,9,12,284
20|20|0.15,9,13,284
20|20|0.15,9,14,284
20|20|0.15,9,15,284
20|20|0.15,9,16,284
20|20|0.15,9,17,284
20|20|0.15,9,18,284
20|20|0.15,9,19,284
20|20|0.16,0,0,217
20|20|0.16,0,1,217
20|20|0.16,0,2,217
20|20|0.16,0,3,265
20|20|0.16,0,4,265
20|20|0.16,0,5,266
20|20|0.16,0,6,266
20|20|0.16,0,7,266
20|20|0.16,0,8,309
20|20|0.16,0,9,309
20|20|0.16,0,10,309
20|20|0.16,0,11,309
20|20|0.16,0,12,309
20|20|0.16,0,13,309
20|20|0.16,0,14,309
20|20|0.16,0,15,309
20|20|0.16,0,16,309
20|20|0.16,0,17,309
20|20|0.16,0,18,309
20|20|0.16,0,19,309
20|20|0.16,1,0,270
20|20|0.16,1,1,276
20|20|0.16,1,2,276
20|20|0.16,1,3,276
20|20|0.16,1,4,276
20|20|0.16,1,5,276
20|20|0.16,1,6,276
20|20|0.16,1,7,276
20|20|0.16,1,8,276
20|20|0.16,1,9,276
20|20|0.16,1,10,276
20|20|0.16,1,11,276
20|20|0.16,1,12,276
20|20|0.16,1,13,276
20|20|0.16,1,14,284
20|20|0.16,1,15,284
20|20|0.16,1,16,284
20|20|0.16,1,17,284
20|20|0.16,1,18,284
20|20|0.16,1,19,284
20|20|0.16,2,0,152
20|20|0.16,2,1,233
20|20|0.16,2,2,233
20|20|0.16,2,3,277
20|20|0.16,2,4,277
20|20|0.16,2,5,277
20|20|0.16,2,6,277
20|20|0.16,2,7,277
20|20|0.16,2,8,277
20|20|0.16,2,9,277
20|20|0.16,2,10,277
20|20|0.16,2,11,277
20|20|0.16,2,12,277
20|20|0.16,2,13,277
20|20|0.16,2,14,277
20|20|0.16,2,15,277
20|20|0.16,2,16,277
20|20|0.16,2,17,277
20|20|0.16,2,18,277
20|20|0.16,2,19,277
20|20|0.16,3,0,204
20|20|0.16,3,1,259
20|20|0.16,3,2,259
20|20|0.16,3,3,259
20|20|0.16,3,4,259
20|20|0.16,3,5,259
20|20|0.16,3,6,284
20|20|0.16,3,7,284
20|20|0.16,3,8,284
20|20|0.16,3,9,284
20|20|0.16,3,10,284
20|20|0.16,3,11,284
20|20|0.16,3,12,284
20|20|0.16,3,13,284
20|20|0.16,3,14,284
20|20|0.16,3,15,284
20|20|0.16,3,16,284
20|20|0.16,3,17,284
20|20|0.16,3,18,284
20|20|0.16,3,19,284
20|20|0.16,4,0,259
20|20|0.16,4,1,269
20|20|0.16,4,2,269
20|20|0.16,4,3,269
20|20|0.16,4,4,284
20|20|0.16,4,5,284
20|20|0.16,4,6,284
20|20|0.16,4,7,284
20|20|0.16,4,8,309
20|20|0.16,4,9,309
20|20|0.16,4,10,309
20|20|0.16,4,11,309
20|20|0.16,4,12,309
20|20|0.16,4,13,309
20|20|0.16,4,14,309
20|20|0.16,4,15,309
20|20|0.16,4,16,309
20|20|0.16,4,17,309
20|20|0.16,4,18,309
20|20|0.16,4,19,309
20|20|0.16,5,0,172
20|20|0.16,5,1,198
20|20|0.16,5,2,198
20|20|0.16,5,3,284
20|20|0.16,5,4,284
20|20|0.16,5,5,284
20|20|0.16,5,6,284
20|20|0.16,5,7,284
20|20|0.16,5,8,284
20|20|0.16,5,9,284
20|20|0.16,5,10,284
20|20|0.16,5,11,284
20|20|0.16,5,12,309
20|20|0.16,5,13,309
20|20|0.16,5,14,309
20|20|0.16,5,15,309
20|20|0.16,5,16,309
20|20|0.16,5,17,309
20|20|0.16,5,18,309
20|20|0.16,5,19,309
20|20|0.16,6,0,178
20|20|0.16,6,1,241
20|20|0.16,6,2,241
20|20|0.16,6,3,260
20|20|0.16,6,4,263
20|20|0.16,6,5,265
20|20|0.16,6,6,265
20|20|0.16,6,7,265
20|20|0.16,6,8,265
20|20|0.16,6,9,265
20|20|0.16,6,10,276
20|20|0.16,6,11,276
20|20|0.16,6,12,276
20|20|0.16,6,13,276
20|20|0.16,6,14,309
20|20|0.16,6,15,309
20|20|0.16,6,16,309
20|20|0.16,6,17,309
20|20|0.16,6,18,309
20|20|0.16,6,19,309
20|20|0.16,7,0,265
20|20|0.16,7,1,265
20|20|0.16,7,2,265
20|20|0.16,7,3,265
20|20|0.16,7,4,265
20|20|0.16,7,5,265
20|20|0.16,7,6,265
20|20|0.16,7,7,265
20|20|0.16,7,8,265
20|20|0.16,7,9,265
20|20|0.16,7,10,284
20|20|0.16,7,11,284
20|20|0.16,7,12,284
20|20|0.16,7,13,284
20|20|0.16,7,14,284
20|20|0.16,7,15,284
20|20|0.16,7,16,284
20|20|0.16,7,17,284
20|20|0.16,7,18,284
20|20|0.16,7,19,284
20|20|0.16,8,0,216
20|20|0.16,8,1,216
20|20|0.16,8,2,221
20|20|0.16,8,3,244
20|20|0.16,8,4,251
20|20|0.16,8,5,266
20|20|0.16,8,6,266
20|20|0.16,8,7,266
20|20|0.16,8,8,269
20|20|0.16,8,9,309
20|20|0.16,8,10,309
20|20|0.16,8,11,309
20|20|0.16,8,12,309
20|20|0.16,8,13,309
20|20|0.16,8,14,309
20|20|0.16,8,15,309
20|20|0.16,8,16,309
20|20|0.16,8,17,309
20|20|0.16,8,18,309
20|20|0.16,8,19,309
20|20|0.16,9,0,234
20|20|0.16,9,1,277
20|20|0.16,9,2,277
20|20|0.16,9,3,277
20|20|0.16,9,4,277
20|20|0.16,9,5,277
20|20|0.16,9,6,284
20|20|0.16,9,7,284
20|20|0.16,9,8,284
20|20|0.16,9,9,284
20|20|0.16,9,10,284
20|20|0.16,9,11,284
20|20|0.16,9,12,284
20|20|0.16,9,13,284
20|20|0.16,9,14,284
20|20|0.16,9,15,284
20|20|0.16,9,16,284
20|20|0.16,9,17,284
20|20|0.16,9,18,284
20|20|0.16,9,19,284
20|20|0.17,0,0,216
20|20|0.17,0,1,270
20|20|0.17,0,2,270
20|20|0.17,0,3,270
20|20|0.17,0,4,270
20|20|0.17,0,5,270
20|20|0.17,0,6,270
20|20|0.17,0,7,277
20|20|0.17,0,8,277
20|20|0.17,0,9,284
20|20|0.17,0,10,284
20|20|0.17,0,11,284
20|20|0.17,0,12,284
20|20|0.17,0,13,284
20|20|0.17,0,14,284
20|20|0.17,0,15,284
20|20|0.17,0,16,284
20|20|0.17,0,17,284
20|20|0.17,0,18,284
20|20|0.17,0,19,284
20|20|0.17,1,0,244
20|20|0.17,1,1,244
20|20|0.17,1,2,244
20|20|0.17,1,3,244
20|20|0.17,1,4,244
20|20|0.17,1,5,269
20|20|0.17,1,6,269
20|20|0.17,1,7,277
20|20|0.17,1,8,277
20|20|0.17,1,9,277
20|20|0.17,1,10,284
20|20|0.17,1,11,284
20|20|0.17,1,12,284
20|20|0.17,1,13,284
20|20|0.17,1,14,284
20|20|0.17,1,15,284
20|20|0.17,1,16,284
20|20|0.17,1,17,284
20|20|0.17,1,18,284
20|20|0.17,1,19,284
20|20|0.17,2,0,224
20|20|0.17,2,1,224
20|20|0.17,2,2,265
20|20|0.17,2,3,270
20|20|0.17,2,4,270
20|20|0.17,2,5,270
20|20|0.17,2,6,270
20|20|0.17,2,7,270
20|20|0.17,2,8,270
20|20|0.17,2,9,284
20|20|0.17,2,10,284
20|20|0.17,2,11,284
20|20|0.17,2,12,284
20|20|0.17,2,13,284
20|20|0.17,2,14,284
20|20|0.17,2,15,284
20|20|0.17,2,16,284
20|20|0.17,2,17,284
20|20|0.17,2,18,284
20|20|0.17,2,19,284
20|20|0.17,3,0,258
20|20|0.17,3,1,309
20|20|0.17,3,2,309
20|20|0.17,3,3,309
20|20|0.17,3,4,309
20|20|0.17,3,5,309
20|20|0.17,3,6,309
20|20|0.17,3,7,309
20|20|0.17,3,8,309
20|20|0.17,3,9,309
20|20|0.17,3,10,309
20|20|0.17,3,11,309
20|20|0.17,3,12,309
20|20|0.17,3,13,309
20|20|0.17,3,14,309
20|20|0.17,3,15,309
20|20|0.17,3,16,309
20|20|0.17,3,17,309
20|20|0.17,3,18,309
20|20|0.17,3,19,309
20|20|0.17,4,0,234
20|20|0.17,4,1,234
20|20|0.17,4,2,284
20|20|0.17,4,3,284
20|20|0.17,4,4,284
20|20|0.17,4,5,284
20|20|0.17,4,6,284
20|20|0.17,4,7,284
20|20|0.17,4,8,284
20|20|0.17,4,9,284
20|20|0.17,4,10,284
20|20|0.17,4,11,284
20|20|0.17,4,12,309
20|20|0.17,4,13,309
20|20|0.17,4,14,309
20|20|0.17,4,15,309
20|20|0.17,4,16,309
20|20|0.17,4,17,309
20|20|0.17,4,18,309
20|20|0.17,4,19,309
20|20|0.17,5,0,269
20|20|0.17,5,1,269
20|20|0.17,5,2,284
20|20|0.17,5,3,284
20|20|0.17,5,4,284
20|20|0.17,5,5,284
20|20|0.17,5,6,284
20|20|0.17,5,7,284
20|20|0.17,5,8,284
20|20|0.17,5,9,284
20|20|0.17,5,10,284
20|20|0.17,5,11,284
20|20|0.17,5,12,284
20|20|0.17,5,13,284
20|20|0.17,5,14,284
20|20|0.17,5,15,284
20|20|0.17,5,16,284
20|20|0.17,5,17,284
20|20|0.17,5,18,284
20|20|0.17,5,19,284
20|20|0.17,6,0,208
20|20|0.17,6,1,251
20|20|0.17,6,2,251
20|20|0.17,6,3,251
20|20|0.17,6,4,252
20|20|0.17,6,5,252
20|20|0.17,6,6,260
20|20|0.17,6,7,309
20|20|0.17,6,8,309
20|20|0.17,6,9,309
20|20|0.17,6,10,309
20|20|0.17,6,11,309
20|20|0.17,6,12,309
20|20|0.17,6,13,309
20|20|0.17,6,14,309
20|20|0.17,6,15,309
20|20|0.17,6,16,309
20|20|0.17,6,17,309
20|20|0.17,6,18,309
20|20|0.17,6,19,309
20|20|0.17,7,0,130
20|20|0.17,7,1,269
20|20|0.17,7,2,269
20|20|0.17,7,3,269
20|20|0.17,7,4,269
20|20|0.17,7,5,269
20|20|0.17,7,6,269
20|20|0.17,7,7,269
20|20|0.17,7,8,269
20|20|0.17,7,9,269
20|20|0.17,7,10,269
20|20|0.17,7,11,269
20|20|0.17,7,12,277
20|20|0.17,7,13,277
20|20|0.17,7,14,277
20|20|0.17,7,15,277
20|20|0.17,7,16,277
20|20|0.17,7,17,277
20|20|0.17,7,18,277
20|20|0.17,7,19,277
20|20|0.17,8,0,251
20|20|0.17,8,1,270
20|20|0.17,8,2,270
20|20|0.17,8,3,270
20|20|0.17,8,4,270
20|20|0.17,8,5,270
20|20|0.17,8,6,270
20|20|0.17,8,7,276
20|20|0.17,8,8,276
20|20|0.17,8,9,276
20|20|0.17,8,10,276
20|20|0.17,8,11,276
20|20|0.17,8,12,276
20|20|0.17,8,13,276
20|20|0.17,8,14,276
20|20|0.17,8,15,276
20|20|0.17,8,16,276
20|20|0.17,8,17,276
20|20|0.17,8,18,276
20|20|0.17,8,19,276
20|20|0.17,9,0,217
20|20|0.17,9,1,217
20|20|0.17,9,2,284
20|20|0.17,9,3,284
20|20|0.17,9,4,284
20|20|0.17,9,5,284
20|20|0.17,9,6,284
20|20|0.17,9,7,284
20|20|0.17,9,8,284
20|20|0.17,9,9,284
20|20|0.17,9,10,284
20|20|0.17,9,11,284
20|20|0.17,9,12,284
20|20|0.17,9,13,284
20|20|0.17,9,14,284
20|20|0.17,9,15,284
20|20|0.17,9,16,284
20|20|0.17,9,17,284
20|20|0.17,9,18,284
20|20|0.17,9,19,309
20|20|0.18,0,0,178
20|20|0.18,0,1,184
20|20|0.18,0,2,219
20|20|0.18,0,3,219
20|20|0.18,0,4,219
20|20|0.18,0,5,219
20|20|0.18,0,6,258
20|20|0.18,0,7,266
20|20|0.18,0,8,266
20|20|0.18,0,9,266
20|20|0.18,0,10,266
20|20|0.18,0,11,266
20|20|0.18,0,12,266
20|20|0.18,0,13,266
20|20|0.18,0,14,284
20|20|0.18,0,15,284
20|20|0.18,0,16,284
20|20|0.18,0,17,284
20|20|0.18,0,18,309
20|20|0.18,0,19,309
20|20|0.18,1,0,202
20|20|0.18,1,1,259
20|20|0.18,1,2,259
20|20|0.18,1,3,259
20|20|0.18,1,4,259
20|20|0.18,1,5,259
20|20|0.18,1,6,284
20|20|0.18,1,7,284
20|20|0.18,1,8,284
20|20|0.18,1,9,284
20|20|0.18,1,10,284
20|20|0.18,1,11,284
20|20|0.18,1,12,284
20|20|0.18,1,13,284
20|20|0.18,1,14,284
20|20|0.18,1,15,284
20|20|0.18,1,16,284
20|20|0.18,1,17,284
20|20|0.18,1,18,284
20|20|0.18,1,19,284
20|20|0.18,2,0,277
20|20|0.18,2,1,277
20|20|0.18,2,2,277
20|20|0.18,2,3,277
20|20|0.18,2,4,277
20|20|0.18,2,5,277
20|20|0.18,2,6,277
20|20|0.18,2,7,277
20|20|0.18,2,8,277
20|20|0.18,2,9,277
20|20|0.18,2,10,277
20|20|0.18,2,11,277
20|20|0.18,2,12,277
20|20|0.18,2,13,277
20|20|0.18,2,14,309
20|20|0.18,2,15,309
20|20|0.18,2,16,309
20|20|0.18,2,17,309
20|20|0.18,2,18,309
20|20|0.18,2,19,309
20|20|0.18,3,0,244
20|20|0.18,3,1,269
20|20|0.18,3,2,269
20|20|0.18,3,3,269
20|20|0.18,3,4,269
20|20|0.18,3,5,269
20|20|0.18,3,6,269
20|20|0.18,3,7,269
20|20|0.18,3,8,269
20|20|0.18,3,9,269
20|20|0.18,3,10,269
20|20|0.18,3,11,269
20|20|0.18,3,12,269
20|20|0.18,3,13,284
20|20|0.18,3,14,284
20|20|0.18,3,15,284
20|20|0.18,3,16,284
20|20|0.18,3,17,284
20|20|0.18,3,18,284
20|20|0.18,3,19,284
20|20|0.18,4,0,209
20|20|0.18,4,1,209
20|20|0.18,4,2,277
20|20|0.18,4,3,277
20|20|0.18,4,4,277
20|20|0.18,4,5,277
20|20|0.18,4,6,277
20|20|0.18,4,7,277
20|20|0.18,4,8,277
20|20|0.18,4,9,277
20|20|0.18,4,10,277
20|20|0.18,4,11,277
20|20|0.18,4,12,277
20|20|0.18,4,13,277
20|20|0.18,4,14,277
20|20|0.18,4,15,277
20|20|0.18,4,16,277
20|20|0.18,4,17,277
20|20|0.18,4,18,277
20|20|0.18,4,19,277
20|20|0.18,5,0,184
20|20|0.18,5,1,232
20|20|0.18,5,2,232
20|20|0.18,5,3,309
20|20|0.18,5,4,309
20|20|0.18,5,5,309
20|20|0.18,5,6,309
20|20|0.18,5,7,309
20|20|0.18,5,8,309
20|20|0.18,5,9,309
20|20|0.18,5,10,309
20|20|0.18,5,11,309
20|20|0.18,5,12,309
20|20|0.18,5,13,309
20|20|0.18,5,14,309
20|20|0.18,5,15,309
20|20|0.18,5,16,309
20|20|0.18,5,17,309
20|20|0.18,5,18,309
20|20|0.18,5,19,309
20|20|0.18,6,0,277
20|20|0.18,6,1,277
20|20|0.18,6,2,277
20|20|0.18,6,3,277
20|20|0.18,6,4,277
20|20|0.18,6,5,277
20|20|0.18,6,6,277
20|20|0.18,6,7,284
20|20|0.18,6,8,309
20|20|0.18,6,9,309
20|20|0.18,6,10,309
20|20|0.18,6,11,309
20|20|0.18,6,12,309
20|20|0.18,6,13,309
20|20|0.18,6,14,309
20|20|0.18,6,15,309
20|20|0.18,6,16,309
20|20|0.18,6,17,309
20|20|0.18,6,18,309
20|20|0.18,6,19,309
20|20|0.18,7,0,284
20|20|0.18,7,1,284
20|20|0.18,7,2,284
20|20|0.18,7,3,284
20|20|0.18,7,4,284
20|20|0.18,7,5,284
20|20|0.18,7,6,284
20|20|0.18,7,7,284
20|20|0.18,7,8,284
20|20|0.18,7,9,284
20|20|0.18,7,10,284
20|20|0.18,7,11,284
20|20|0.18,7,12,309
20|20|0.18,7,13,309
20|20|0.18,7,14,309
20|20|0.18,7,15,309
20|20|0.18,7,16,309
20|20|0.18,7,17,309
20|20|0.18,7,18,309
20|20|0.18,7,19,309
20|20|0.18,8,0,270
20|20|0.18,8,1,270
20|20|0.18,8,2,270
20|20|0.18,8,3,270
20|20|0.18,8,4,270
20|20|0.18,8,5,270
20|20|0.18,8,6,270
20|20|0.18,8,7,270
20|20|0.18,8,8,270
20|20|0.18,8,9,270
20|20|0.18,8,10,270
20|20|0.18,8,11,270
20|20|0.18,8,12,284
20|20|0.18,8,13,284
20|20|0.18,8,14,284
20|20|0.18,8,15,309
20|20|0.18,8,16,309
20|20|0.18,8,17,309
20|20|0.18,8,18,309
20|20|0.18,8,19,309
20|20|0.18,9,0,212
20|20|0.18,9,1,212
20|20|0.18,9,2,212
20|20|0.18,9,3,212
20|20|0.18,9,4,212
20|20|0.18,9,5,309
20|20|0.18,9,6,309
20|20|0.18,9,7,309
20|20|0.18,9,8,309
20|20|0.18,9,9,309
20|20|0.18,9,10,309
20|20|0.18,9,11,309
20|20|0.18,9,12,309
20|20|0.18,9,13,309
20|20|0.18,9,14,309
20|20|0.18,9,15,309
20|20|0.18,9,16,309
20|20|0.18,9,17,309
20|20|0.18,9,18,309
20|20|0.18,9,19,309
20|20|0.19,0,0,-1504
20|20|0.19,0,1,178
20|20|0.19,0,2,232
20|20|0.19,0,3,232
20|20|0.19,0,4,232
20|20|0.19,0,5,247
20|20|0.19,0,6,247
20|20|0.19,0,7,247
20|20|0.19,0,8,247
20|20|0.19,0,9,247
20|20|0.19,0,10,247
20|20|0.19,0,11,247
20|20|0.19,0,12,247
20|20|0.19,0,13,247
20|20|0.19,0,14,247
20|20|0.19,0,15,276
20|20|0.19,0,16,276
20|20|0.19,0,17,276
20|20|0.19,0,18,276
20|20|0.19,0,19,276
20|20|0.19,1,0,284
20|20|0.19,1,1,284
20|20|0.19,1,2,284
20|20|0.19,1,3,284
20|20|0.19,1,4,284
20|20|0.19,1,5,284
20|20|0.19,1,6,284
20|20|0.19,1,7,284
20|20|0.19,1,8,284
20|20|0.19,1,9,284
20|20|0.19,1,10,284
20|20|0.19,1,11,284
20|20|0.19,1,12,284
20|20|0.19,1,13,284
20|20|0.19,1,14,284
20|20|0.19,1,15,284
20|20|0.19,1,16,284
20|20|0.19,1,17,284
20|20|0.19,1,18,309
20|20|0.19,1,19,309
20|20|0.19,2,0,220
20|20|0.19,2,1,220
20|20|0.19,2,2,220
20|20|0.19,2,3,263
20|20|0.19,2,4,263
20|20|0.19,2,5,263
20|20|0.19,2,6,263
20|20|0.19,2,7,263
20|20|0.19,2,8,309
20|20|0.19,2,9,309
20|20|0.19,2,10,309
20|20|0.19,2,11,309
20|20|0.19,2,12,309
20|20|0.19,2,13,309
20|20|0.19,2,14,309
20|20|0.19,2,15,309
20|20|0.19,2,16,309
20|20|0.19,2,17,309
20|20|0.19,2,18,309
20|20|0.19,2,19,309
20|20|0.19,3,0,197
20|20|0.19,3,1,197
20|20|0.19,3,2,197
20|20|0.19,3,3,225
20|20|0.19,3,4,225
20|20|0.19,3,5,270
20|20|0.19,3,6,270
20|20|0.19,3,7,270
20|20|0.19,3,8,270
20|20|0.19,3,9,270
20|20|0.19,3,10,270
20|20|0.19,3,11,270
20|20|0.19,3,12,270
